country,year,population,pop_repage,month,births,countrycode,TFR,CBR,GFR,modate
Italy,2018,60277500,12571133,12,36353.80078125,ITA,1.3099999,7.2372875,34.702171,707
Italy,2019,60130136,12376044,1,35843.8515625,ITA,1.29,7.1532555,34.754742,708
Italy,2019,60130136,12376044,2,34378.4609375,ITA,1.24,6.8608117,33.333878,709
Italy,2019,60130136,12376044,3,35870.328125,ITA,1.29,7.1585393,34.780415,710
Italy,2019,60130136,12376044,4,35796.08984375,ITA,1.29,7.1437235,34.708431,711
Italy,2019,60130136,12376044,5,34840.28125,ITA,1.26,6.9529757,33.781666,712
Italy,2019,60130136,12376044,6,35313.03125,ITA,1.28,7.0473208,34.240051,713
Italy,2019,60130136,12376044,7,34436.01171875,ITA,1.25,6.8722968,33.389679,714
Italy,2019,60130136,12376044,8,34866.71875,ITA,1.27,6.958252,33.807301,715
Italy,2019,60130136,12376044,9,35480.33984375,ITA,1.29,7.0807104,34.402275,716
Italy,2019,60130136,12376044,10,35144.98046875,ITA,1.28,7.0137835,34.077106,717
Italy,2019,60130136,12376044,11,34818.23046875,ITA,1.27,6.948575,33.760284,718
Italy,2019,60130136,12376044,12,33446.62890625,ITA,1.22,6.6748486,32.430359,719
Italy,2020,59912768,12191026,1,35250.16015625,ITA,1.29,7.0602965,34.697811,720
Italy,2020,59912768,12191026,2,35013.26171875,ITA,1.28,7.0128479,34.464626,721
Italy,2020,59912768,12191026,3,34311.23828125,ITA,1.26,6.8722391,33.773602,722
Italy,2020,59912768,12191026,4,34151.3203125,ITA,1.26,6.840209,33.616188,723
Italy,2020,59912768,12191026,5,34034.21875,ITA,1.25,6.8167543,33.500923,724
Italy,2020,59912768,12191026,6,33845.78125,ITA,1.25,6.7790122,33.315437,725
Italy,2020,59912768,12191026,7,33544.5390625,ITA,1.24,6.7186761,33.018917,726
Italy,2020,59912768,12191026,8,33816.30078125,ITA,1.25,6.7731075,33.286419,727
Italy,2020,59912768,12191026,9,34646.109375,ITA,1.28,6.9393106,34.103226,728
Italy,2020,59912768,12191026,10,34144.03125,ITA,1.27,6.8387489,33.609016,729
Italy,2020,59912768,12191026,11,31831.029296875,ITA,1.1799999,6.3754749,31.332256,730
Italy,2020,59912768,12191026,12,29413.359375,ITA,1.09,5.8912368,28.952471,731
Italy,2021,59729352,12023414,1,31335.029296875,ITA,1.17,6.295403,31.274008,732
Italy,2021,59729352,12023414,2,33365.5703125,ITA,1.24,6.7033515,33.300594,733
Italy,2021,59729352,12023414,3,35526.26953125,ITA,1.33,7.1374497,35.457088,734
Italy,2021,59729352,12023414,4,34668.01171875,ITA,1.3,6.9650202,34.600502,735
Italy,2021,59729352,12023414,5,33059.98828125,ITA,1.24,6.6419582,32.995609,736
Italy,2021,59729352,12023414,6,31940.140625,ITA,1.2,6.4169736,31.877941,737
Italy,2021,59729352,12023414,7,32199.98046875,ITA,1.21,6.4691772,32.137276,738
Italy,2021,59729352,12023414,8,33130.3203125,ITA,1.24,6.6560884,33.065804,739
Italy,2021,59729352,12023414,9,34125.5,ITA,1.28,6.8560262,34.059044,740
Italy,2021,59729352,12023414,10,34177.578125,ITA,1.28,6.8664889,34.111023,741
Italy,2021,59729352,12023414,11,33555.828125,ITA,1.26,6.7415757,33.490482,742
Italy,2021,59729352,12023414,12,33550.1796875,ITA,1.26,6.7404408,33.484844,743
Italy,2022,59619116,11889886,1,32460.560546875,ITA,1.22,6.5335879,32.761181,744
Italy,2022,59619116,11889886,2,32898.75,ITA,1.24,6.6217856,33.20343,745
Italy,2022,59619116,11889886,3,31807.259765625,ITA,1.1900001,6.4020929,32.101833,746
Italy,2022,59619116,11889886,4,31676.48046875,ITA,1.1900001,6.3757701,31.969841,747
Italy,2022,59619116,11889886,5,32595.23046875,ITA,1.22,6.5606937,32.897099,748
Italy,2022,59619116,11889886,6,33165.37890625,ITA,1.24,6.6754522,33.472527,749
Italy,2022,59619116,11889886,7,33888.19140625,ITA,1.27,6.8209381,34.202034,750
Italy,2022,59619116,11889886,8,33509.421875,ITA,1.26,6.7447,33.819759,751
Italy,2022,59619116,11889886,9,32486.130859375,ITA,1.22,6.5387344,32.786991,752
Italy,2022,59619116,11889886,10,32484.8203125,ITA,1.22,6.5384707,32.785667,753
Italy,2022,59619116,11889886,11,33184.6015625,ITA,1.25,6.6793213,33.491928,754
Italy,2022,59619116,11889886,12,33492.62109375,ITA,1.26,6.7413187,33.802803,755
Italy,2023,59499452,11763952,1,32854.8203125,ITA,1.24,6.6262431,33.514065,756
Italy,2023,59499452,11763952,2,32204.140625,ITA,1.21,6.4950128,32.85033,757
Italy,2023,59499452,11763952,3,31331.26953125,ITA,1.1799999,6.3189697,31.959944,758
Italy,2023,59499452,11763952,4,31385.75,ITA,1.1799999,6.3299575,32.015518,759
Italy,2023,59499452,11763952,5,31472.369140625,ITA,1.1900001,6.3474269,32.103874,760
Italy,2023,59499452,11763952,6,31870.41015625,ITA,1.2,6.4277048,32.509903,761
Italy,2023,59499452,11763952,7,32205.41015625,ITA,1.22,6.4952688,32.851624,762
Italy,2023,59499452,11763952,8,31548.9609375,ITA,1.1900001,6.362874,32.182003,763
Italy,2023,59499452,11763952,9,30814.66015625,ITA,1.17,6.2147784,31.432968,764
Italy,2023,59499452,11763952,10,31787.970703125,ITA,1.2,6.4110785,32.425808,765
Italy,2023,59499452,11763952,11,31514.5390625,ITA,1.2,6.3559318,32.146889,766
Italy,2023,59499452,11763952,12,31427.44921875,ITA,1.1900001,6.3383675,32.058052,767
Italy,2024,59342868,11610312,1,31750.2890625,ITA,1.21,6.4203749,32.815956,768
Italy,2024,59342868,11610312,2,31506.130859375,ITA,1.2,6.3710027,32.563602,769
Italy,2024,59342868,11610312,3,32691.69921875,ITA,1.24,6.6107421,33.788963,770
Italy,2024,59342868,11610312,4,31270.30078125,ITA,1.1900001,6.3233142,32.319855,771
Italy,2024,59342868,11610312,5,30855.919921875,ITA,1.1799999,6.2395205,31.891567,772
Italy,2024,59342868,11610312,6,30409.7890625,ITA,1.16,6.1493063,31.430462,773
Italy,2024,59342868,11610312,7,29956.609375,ITA,1.14,6.0576668,30.962072,774
Italy,2024,59342868,11610312,8,29788.05078125,ITA,1.14,6.0235815,30.787855,775
Italy,2024,59342868,11610312,9,29718.189453125,ITA,1.13,6.0094547,30.715649,776
Italy,2024,59342868,11610312,10,29725.26953125,ITA,1.14,6.0108862,30.722967,777
Italy,2024,59342868,11610312,11,31268.5,ITA,1.2,6.3229504,32.317993,778
Italy,2024,59342868,11610312,12,30463.859375,ITA,1.17,6.1602402,31.486347,779
Japan,2012,127928288,26476128,1,88796.7578125,JPN,1.42,8.3293629,40.246109,624
Japan,2012,127928288,26476128,2,88020.6171875,JPN,1.41,8.2565584,39.894329,625
Japan,2012,127928288,26476128,3,86370.7421875,JPN,1.38,8.1017962,39.146545,626
Japan,2012,127928288,26476128,4,85954.28125,JPN,1.38,8.0627308,38.957787,627
Japan,2012,127928288,26476128,5,85479.0390625,JPN,1.37,8.0181522,38.74239,628
Japan,2012,127928288,26476128,6,85619.0703125,JPN,1.38,8.0312872,38.805859,629
Japan,2012,127928288,26476128,7,85719.8515625,JPN,1.38,8.040741,38.851536,630
Japan,2012,127928288,26476128,8,85282.9375,JPN,1.38,7.9997573,38.653507,631
Japan,2012,127928288,26476128,9,85950.640625,JPN,1.39,8.0623894,38.956139,632
Japan,2012,127928288,26476128,10,86270.9921875,JPN,1.4,8.0924397,39.101334,633
Japan,2012,127928288,26476128,11,86514.328125,JPN,1.41,8.1152649,39.211624,634
Japan,2012,127928288,26476128,12,85920.03125,JPN,1.4,8.0595179,38.942265,635
Japan,2013,127723648,26290728,1,85843.2734375,JPN,1.4,8.0652199,39.181847,636
Japan,2013,127723648,26290728,2,86327.90625,JPN,1.41,8.1107521,39.403049,637
Japan,2013,127723648,26290728,3,86662.8515625,JPN,1.42,8.1422215,39.555931,638
Japan,2013,127723648,26290728,4,85393.5703125,JPN,1.4,8.0229692,38.976585,639
Japan,2013,127723648,26290728,5,84690.6796875,JPN,1.39,7.9569302,38.655762,640
Japan,2013,127723648,26290728,6,85226.46875,JPN,1.4,8.0072689,38.900314,641
Japan,2013,127723648,26290728,7,86090.7109375,JPN,1.42,8.0884676,39.294785,642
Japan,2013,127723648,26290728,8,87207.1328125,JPN,1.4400001,8.1933584,39.804359,643
Japan,2013,127723648,26290728,9,86114.0703125,JPN,1.42,8.090662,39.305447,644
Japan,2013,127723648,26290728,10,86081.453125,JPN,1.4299999,8.0875969,39.290562,645
Japan,2013,127723648,26290728,11,85347.4375,JPN,1.42,8.0186348,38.955532,646
Japan,2013,127723648,26290728,12,85589.8984375,JPN,1.42,8.0414143,39.066196,647
Japan,2014,127486608,26081386,1,83257.2109375,JPN,1.39,7.8367958,38.306496,648
Japan,2014,127486608,26081386,2,82779.109375,JPN,1.38,7.7917933,38.086525,649
Japan,2014,127486608,26081386,3,82822.2578125,JPN,1.38,7.795855,38.106377,650
Japan,2014,127486608,26081386,4,81977.5703125,JPN,1.37,7.7163467,37.717735,651
Japan,2014,127486608,26081386,5,83312.0390625,JPN,1.4,7.8419566,38.331722,652
Japan,2014,127486608,26081386,6,83378.453125,JPN,1.4,7.848208,38.362282,653
Japan,2014,127486608,26081386,7,84010.78125,JPN,1.41,7.9077277,38.653214,654
Japan,2014,127486608,26081386,8,84206.03125,JPN,1.42,7.926106,38.743046,655
Japan,2014,127486608,26081386,9,85535.578125,JPN,1.45,8.0512533,39.354771,656
Japan,2014,127486608,26081386,10,83987.53125,JPN,1.42,7.905539,38.642517,657
Japan,2014,127486608,26081386,11,84004.703125,JPN,1.42,7.9071555,38.650417,658
Japan,2014,127486608,26081386,12,84725.1171875,JPN,1.4400001,7.9749665,38.981876,659
Japan,2015,127275872,25846896,1,85019.953125,JPN,1.45,8.0159693,39.472416,660
Japan,2015,127275872,25846896,2,85132.4921875,JPN,1.45,8.0265799,39.524666,661
Japan,2015,127275872,25846896,3,84853.1484375,JPN,1.45,8.0002422,39.394974,662
Japan,2015,127275872,25846896,4,85761.8203125,JPN,1.47,8.0859146,39.816845,663
Japan,2015,127275872,25846896,5,84726.890625,JPN,1.45,7.988338,39.336357,664
Japan,2015,127275872,25846896,6,84600.4765625,JPN,1.45,7.9764194,39.277664,665
Japan,2015,127275872,25846896,7,83112.7578125,JPN,1.4299999,7.8361521,38.58696,666
Japan,2015,127275872,25846896,8,83048.0625,JPN,1.4299999,7.8300524,38.556923,667
Japan,2015,127275872,25846896,9,82543.25,JPN,1.4299999,7.7824569,38.322552,668
Japan,2015,127275872,25846896,10,82118.4921875,JPN,1.42,7.7424092,38.125347,669
Japan,2015,127275872,25846896,11,82944.2890625,JPN,1.4400001,7.8202682,38.508743,670
Japan,2015,127275872,25846896,12,82605,JPN,1.4299999,7.7882791,38.351219,671
Japan,2016,127159952,25721552,1,83600.1171875,JPN,1.45,7.8892875,39.002365,672
Japan,2016,127159952,25721552,2,82928.6015625,JPN,1.4400001,7.8259168,38.689083,673
Japan,2016,127159952,25721552,3,83110.2578125,JPN,1.45,7.8430595,38.77383,674
Japan,2016,127159952,25721552,4,82737.078125,JPN,1.45,7.8078432,38.599728,675
Japan,2016,127159952,25721552,5,81019.5234375,JPN,1.42,7.6457586,37.798431,676
Japan,2016,127159952,25721552,6,81166.0234375,JPN,1.42,7.6595836,37.866776,677
Japan,2016,127159952,25721552,7,81672.5078125,JPN,1.4400001,7.7073803,38.103069,678
Japan,2016,127159952,25721552,8,80605.046875,JPN,1.42,7.6066446,37.605061,679
Japan,2016,127159952,25721552,9,80312.0625,JPN,1.42,7.5789957,37.468376,680
Japan,2016,127159952,25721552,10,80900.828125,JPN,1.4299999,7.6345572,37.743053,681
Japan,2016,127159952,25721552,11,79691.6875,JPN,1.41,7.5204515,37.178947,682
Japan,2016,127159952,25721552,12,78376.6328125,JPN,1.39,7.3963509,36.56543,683
Japan,2017,127064688,25593792,1,80072.6796875,JPN,1.42,7.5620708,37.543171,684
Japan,2017,127064688,25593792,2,80712.953125,JPN,1.4400001,7.6225381,37.843372,685
Japan,2017,127064688,25593792,3,79912.1875,JPN,1.42,7.5469136,37.467922,686
Japan,2017,127064688,25593792,4,79672.34375,JPN,1.42,7.5242629,37.355469,687
Japan,2017,127064688,25593792,5,79397.2578125,JPN,1.42,7.4982839,37.226494,688
Japan,2017,127064688,25593792,6,77351.6875,JPN,1.39,7.3051,36.267399,689
Japan,2017,127064688,25593792,7,77664.5234375,JPN,1.39,7.3346443,36.414074,690
Japan,2017,127064688,25593792,8,78318.609375,JPN,1.41,7.3964162,36.720753,691
Japan,2017,127064688,25593792,9,78641.4609375,JPN,1.42,7.4269061,36.872128,692
Japan,2017,127064688,25593792,10,78141.65625,JPN,1.41,7.3797045,36.637787,693
Japan,2017,127064688,25593792,11,78026.71875,JPN,1.41,7.3688498,36.583897,694
Japan,2017,127064688,25593792,12,79559.578125,JPN,1.4400001,7.5136132,37.302597,695
Japan,2018,126913432,25350344,1,78578.6875,JPN,1.42,7.4298224,37.196507,696
Japan,2018,126913432,25350344,2,78360.4921875,JPN,1.42,7.4091916,37.09322,697
Japan,2018,126913432,25350344,3,77425.4765625,JPN,1.41,7.3207831,36.650616,698
Japan,2018,126913432,25350344,4,76830.1875,JPN,1.4,7.2644968,36.368828,699
Japan,2018,126913432,25350344,5,77697.5078125,JPN,1.42,7.3465047,36.779385,700
Japan,2018,126913432,25350344,6,76991.046875,JPN,1.41,7.2797065,36.444973,701
Japan,2018,126913432,25350344,7,76443.0390625,JPN,1.4,7.227891,36.185562,702
Japan,2018,126913432,25350344,8,75742.859375,JPN,1.39,7.1616874,35.854122,703
Japan,2018,126913432,25350344,9,74981.546875,JPN,1.38,7.0897031,35.49374,704
Japan,2018,126913432,25350344,10,75174.2109375,JPN,1.38,7.1079202,35.584942,705
Japan,2018,126913432,25350344,11,75068.9921875,JPN,1.38,7.0979714,35.535137,706
Japan,2018,126913432,25350344,12,75627.3203125,JPN,1.39,7.1507626,35.799431,707
Japan,2019,126699424,25092836,1,73054.2578125,JPN,1.35,6.9191403,34.93631,708
Japan,2019,126699424,25092836,2,72881.6796875,JPN,1.35,6.9027948,34.853779,709
Japan,2019,126699424,25092836,3,73004.7109375,JPN,1.35,6.9144478,34.912617,710
Japan,2019,126699424,25092836,4,71969.8671875,JPN,1.33,6.8164353,34.417728,711
Japan,2019,126699424,25092836,5,73982.5703125,JPN,1.37,7.0070629,35.380253,712
Japan,2019,126699424,25092836,6,72671.6171875,JPN,1.35,6.8828998,34.753323,713
Japan,2019,126699424,25092836,7,71993.8125,JPN,1.34,6.8187032,34.42918,714
Japan,2019,126699424,25092836,8,71311.8671875,JPN,1.33,6.7541146,34.103058,715
Japan,2019,126699424,25092836,9,70634.921875,JPN,1.3200001,6.6899991,33.779324,716
Japan,2019,126699424,25092836,10,70129.0390625,JPN,1.3099999,6.642086,33.537399,717
Japan,2019,126699424,25092836,11,71125.140625,JPN,1.33,6.7364292,34.01376,718
Japan,2019,126699424,25092836,12,72889.7109375,JPN,1.37,6.9035559,34.85762,719
Japan,2020,126304544,24753042,1,71418.828125,JPN,1.34,6.7853928,34.623055,720
Japan,2020,126304544,24753042,2,71384.3828125,JPN,1.34,6.7821202,34.606358,721
Japan,2020,126304544,24753042,3,71572.7734375,JPN,1.35,6.8000188,34.697685,722
Japan,2020,126304544,24753042,4,71936.078125,JPN,1.36,6.8345361,34.873814,723
Japan,2020,126304544,24753042,5,71189.796875,JPN,1.34,6.7636328,34.512024,724
Japan,2020,126304544,24753042,6,70608.9921875,JPN,1.33,6.7084513,34.230457,725
Japan,2020,126304544,24753042,7,69412.7890625,JPN,1.3099999,6.5948019,33.650551,726
Japan,2020,126304544,24753042,8,69463.5234375,JPN,1.3200001,6.5996222,33.675144,727
Japan,2020,126304544,24753042,9,69221.09375,JPN,1.3099999,6.5765896,33.557617,728
Japan,2020,126304544,24753042,10,68258.1796875,JPN,1.3,6.4851046,33.090809,729
Japan,2020,126304544,24753042,11,67587.296875,JPN,1.29,6.4213648,32.765572,730
Japan,2020,126304544,24753042,12,66604.4765625,JPN,1.27,6.3279886,32.289112,731
Japan,2021,125679336,24319060,1,62808.859375,JPN,1.2,5.9970584,30.992411,732
Japan,2021,125679336,24319060,2,65788.7265625,JPN,1.26,6.2815795,32.462799,733
Japan,2021,125679336,24319060,3,69291.71875,JPN,1.3200001,6.6160488,34.191315,734
Japan,2021,125679336,24319060,4,69674.7265625,JPN,1.33,6.6526189,34.380306,735
Japan,2021,125679336,24319060,5,68533.171875,JPN,1.3099999,6.543622,33.817017,736
Japan,2021,125679336,24319060,6,69147.71875,JPN,1.33,6.6022997,34.120258,737
Japan,2021,125679336,24319060,7,67612.6796875,JPN,1.3,6.4557323,33.362808,738
Japan,2021,125679336,24319060,8,68159.609375,JPN,1.3099999,6.5079536,33.632687,739
Japan,2021,125679336,24319060,9,68442.6484375,JPN,1.3200001,6.5349789,33.77235,740
Japan,2021,125679336,24319060,10,67798.2109375,JPN,1.3099999,6.4734473,33.454357,741
Japan,2021,125679336,24319060,11,67418.3671875,JPN,1.3,6.4371791,33.266926,742
Japan,2021,125679336,24319060,12,66661.546875,JPN,1.29,6.3649173,32.893482,743
Japan,2022,124997576,23889904,1,66956.40625,JPN,1.3,6.4279394,33.632488,744
Japan,2022,124997576,23889904,2,65247.578125,JPN,1.26,6.2638888,32.774136,745
Japan,2022,124997576,23889904,3,65374.71875,JPN,1.27,6.2760949,32.837997,746
Japan,2022,124997576,23889904,4,63912.69921875,JPN,1.24,6.1357379,32.103619,747
Japan,2022,124997576,23889904,5,62088.55078125,JPN,1.21,5.9606166,31.187342,748
Japan,2022,124997576,23889904,6,62462.91015625,JPN,1.22,5.9965558,31.375385,749
Japan,2022,124997576,23889904,7,62765.01171875,JPN,1.22,6.025558,31.527132,750
Japan,2022,124997576,23889904,8,65896.90625,JPN,1.29,6.3262258,33.100296,751
Japan,2022,124997576,23889904,9,65642.7890625,JPN,1.28,6.3018298,32.972652,752
Japan,2022,124997576,23889904,10,64668.87890625,JPN,1.27,6.2083325,32.483452,753
Japan,2022,124997576,23889904,11,63594.58984375,JPN,1.25,6.1051989,31.943832,754
Japan,2022,124997576,23889904,12,63040.98828125,JPN,1.24,6.052052,31.665756,755
Japan,2023,124370944,23481100,1,62456.28125,JPN,1.23,6.0261292,31.91824,756
Japan,2023,124370944,23481100,2,62726.71875,JPN,1.24,6.0522227,32.056446,757
Japan,2023,124370944,23481100,3,61421.8984375,JPN,1.21,5.9263263,31.38962,758
Japan,2023,124370944,23481100,4,60990.21875,JPN,1.2,5.8846755,31.16901,759
Japan,2023,124370944,23481100,5,60695.58984375,JPN,1.2,5.8562479,31.01844,760
Japan,2023,124370944,23481100,6,61478.5390625,JPN,1.22,5.9317913,31.418566,761
Japan,2023,124370944,23481100,7,60345.2890625,JPN,1.2,5.8224487,30.839418,762
Japan,2023,124370944,23481100,8,59877.21875,JPN,1.1900001,5.777287,30.600212,763
Japan,2023,124370944,23481100,9,58874.8203125,JPN,1.17,5.6805701,30.087936,764
Japan,2023,124370944,23481100,10,58300.80859375,JPN,1.16,5.625186,29.794588,765
Japan,2023,124370944,23481100,11,59517.9609375,JPN,1.1799999,5.7426238,30.416613,766
Japan,2023,124370944,23481100,12,62009.53125,JPN,1.24,5.9830241,31.689928,767
Japan,2024,123753040,23068188,1,56054.25,JPN,1.12,5.43543,29.159246,768
Japan,2024,123753040,23068188,2,57273.0390625,JPN,1.14,5.5536127,29.793257,769
Japan,2024,123753040,23068188,3,56457.859375,JPN,1.13,5.4745669,29.369204,770
Japan,2024,123753040,23068188,4,57653.859375,JPN,1.15,5.5905399,29.99136,771
Japan,2024,123753040,23068188,5,58281.171875,JPN,1.17,5.6513686,30.317686,772
Japan,2024,123753040,23068188,6,56648.03125,JPN,1.14,5.4930077,29.46813,773
Japan,2024,123753040,23068188,7,57121.5703125,JPN,1.15,5.5389252,29.714464,774
Japan,2024,123753040,23068188,8,56173.671875,JPN,1.13,5.44701,29.221371,775
Japan,2024,123753040,23068188,9,55531.2109375,JPN,1.12,5.3847122,28.887163,776
Japan,2024,123753040,23068188,10,56447.01953125,JPN,1.14,5.473516,29.363565,777
Japan,2024,123753040,23068188,11,55721.37890625,JPN,1.12,5.4031525,28.98609,778
Latvia,2012,2034633.5,475746,1,1624.530029296875,LVA,1.41,9.5812635,40.976402,624
Latvia,2012,2034633.5,475746,2,1638.43994140625,LVA,1.42,9.6633024,41.327263,625
Latvia,2012,2034633.5,475746,3,1648.239990234375,LVA,1.4299999,9.7211018,41.574451,626
Latvia,2012,2034633.5,475746,4,1670.75,LVA,1.45,9.8538628,42.142235,627
Latvia,2012,2034633.5,475746,5,1653.880004882813,LVA,1.4400001,9.7543659,41.716713,628
Latvia,2012,2034633.5,475746,6,1695.010009765625,LVA,1.48,9.9969454,42.754158,629
Latvia,2012,2034633.5,475746,7,1717.150024414063,LVA,1.5,10.127524,43.312607,630
Latvia,2012,2034633.5,475746,8,1651.81005859375,LVA,1.45,9.7421579,41.664505,631
Latvia,2012,2034633.5,475746,9,1595.93994140625,LVA,1.4,9.4126434,40.25526,632
Latvia,2012,2034633.5,475746,10,1649.819946289063,LVA,1.45,9.7304201,41.614304,633
Latvia,2012,2034633.5,475746,11,1703.780029296875,LVA,1.5,10.04867,42.975368,634
Latvia,2012,2034633.5,475746,12,1641.469970703125,LVA,1.45,9.6811733,41.40369,635
Latvia,2013,2013010,462199,1,1654.469970703125,LVA,1.46,9.8626633,42.954742,636
Latvia,2013,2013010,462199,2,1676.890014648438,LVA,1.48,9.996314,43.536831,637
Latvia,2013,2013010,462199,3,1795.680053710938,LVA,1.59,10.704448,46.62096,638
Latvia,2013,2013010,462199,4,1672.56005859375,LVA,1.49,9.9705019,43.424416,639
Latvia,2013,2013010,462199,5,1692.4599609375,LVA,1.51,10.08913,43.941071,640
Latvia,2013,2013010,462199,6,1662.390014648438,LVA,1.48,9.9098759,43.16037,641
Latvia,2013,2013010,462199,7,1701.239990234375,LVA,1.52,10.14147,44.169025,642
Latvia,2013,2013010,462199,8,1744.81005859375,LVA,1.5599999,10.4012,45.300228,643
Latvia,2013,2013010,462199,9,1763.949951171875,LVA,1.58,10.515298,45.797153,644
Latvia,2013,2013010,462199,10,1753.469970703125,LVA,1.5700001,10.452825,45.525066,645
Latvia,2013,2013010,462199,11,1743.010009765625,LVA,1.5700001,10.390471,45.253494,646
Latvia,2013,2013010,462199,12,1733.489990234375,LVA,1.5599999,10.333719,45.006329,647
Latvia,2014,1994149,449754.5,1,1789.430053710938,LVA,1.62,10.768083,47.744183,648
Latvia,2014,1994149,449754.5,2,1753.719970703125,LVA,1.59,10.553193,46.791393,649
Latvia,2014,1994149,449754.5,3,1768.920043945313,LVA,1.6,10.644661,47.196949,650
Latvia,2014,1994149,449754.5,4,1799.72998046875,LVA,1.63,10.830063,48.018997,651
Latvia,2014,1994149,449754.5,5,1862.670043945313,LVA,1.7,11.208812,49.698315,652
Latvia,2014,1994149,449754.5,6,1827.4599609375,LVA,1.67,10.996931,48.758865,653
Latvia,2014,1994149,449754.5,7,1795.160034179688,LVA,1.64,10.802563,47.897064,654
Latvia,2014,1994149,449754.5,8,1822.300048828125,LVA,1.67,10.965881,48.621193,655
Latvia,2014,1994149,449754.5,9,1882.72998046875,LVA,1.73,11.329524,50.23354,656
Latvia,2014,1994149,449754.5,10,1731.989990234375,LVA,1.59,10.422431,46.211609,657
Latvia,2014,1994149,449754.5,11,1828.699951171875,LVA,1.6799999,11.004393,48.79195,658
Latvia,2014,1994149,449754.5,12,1881.449951171875,LVA,1.73,11.321822,50.199387,659
Latvia,2015,1977867,439616,1,1857.75,LVA,1.71,11.271234,50.710167,660
Latvia,2015,1977867,439616,2,1856.819946289063,LVA,1.72,11.265591,50.684776,661
Latvia,2015,1977867,439616,3,1836.699951171875,LVA,1.7,11.143519,50.135571,662
Latvia,2015,1977867,439616,4,1809.900024414063,LVA,1.6799999,10.980921,49.404026,663
Latvia,2015,1977867,439616,5,1703.869995117188,LVA,1.58,10.337622,46.509773,664
Latvia,2015,1977867,439616,6,1808.829956054688,LVA,1.6799999,10.974428,49.374817,665
Latvia,2015,1977867,439616,7,1847.849975585938,LVA,1.72,11.211168,50.43993,666
Latvia,2015,1977867,439616,8,1825.599975585938,LVA,1.71,11.076175,49.832581,667
Latvia,2015,1977867,439616,9,1817.859985351563,LVA,1.7,11.029215,49.621307,668
Latvia,2015,1977867,439616,10,1878.010009765625,LVA,1.76,11.394154,51.263195,669
Latvia,2015,1977867,439616,11,1854.97998046875,LVA,1.74,11.254427,50.634552,670
Latvia,2015,1977867,439616,12,1894.010009765625,LVA,1.78,11.491228,51.69994,671
Latvia,2016,1959863,429953.5,1,1894.920043945313,LVA,1.79,11.602363,52.887207,672
Latvia,2016,1959863,429953.5,2,1811.119995117188,LVA,1.71,11.089265,50.548351,673
Latvia,2016,1959863,429953.5,3,1916.160034179688,LVA,1.8099999,11.732412,53.480019,674
Latvia,2016,1959863,429953.5,4,1892.930053710938,LVA,1.79,11.590178,52.831669,675
Latvia,2016,1959863,429953.5,5,1896.030029296875,LVA,1.8,11.609159,52.91819,676
Latvia,2016,1959863,429953.5,6,1893.260009765625,LVA,1.8,11.592198,52.840878,677
Latvia,2016,1959863,429953.5,7,1732.97998046875,LVA,1.65,10.610824,48.367462,678
Latvia,2016,1959863,429953.5,8,1816.4599609375,LVA,1.74,11.121961,50.697388,679
Latvia,2016,1959863,429953.5,9,1731.890014648438,LVA,1.66,10.60415,48.33704,680
Latvia,2016,1959863,429953.5,10,1800.52001953125,LVA,1.73,11.024363,50.252506,681
Latvia,2016,1959863,429953.5,11,1803.050048828125,LVA,1.73,11.039854,50.323116,682
Latvia,2016,1959863,429953.5,12,1786.280029296875,LVA,1.72,10.937173,49.855068,683
Latvia,2017,1942594,420421,1,1747.68994140625,LVA,1.6900001,10.796018,49.883995,684
Latvia,2017,1942594,420421,2,1770.430053710938,LVA,1.71,10.93649,50.533062,685
Latvia,2017,1942594,420421,3,1762.18994140625,LVA,1.71,10.885589,50.297867,686
Latvia,2017,1942594,420421,4,1761.920043945313,LVA,1.71,10.883922,50.290161,687
Latvia,2017,1942594,420421,5,1711.5,LVA,1.67,10.572461,48.851032,688
Latvia,2017,1942594,420421,6,1709.390014648438,LVA,1.67,10.559427,48.79081,689
Latvia,2017,1942594,420421,7,1742.430053710938,LVA,1.71,10.763526,49.733864,690
Latvia,2017,1942594,420421,8,1757.5,LVA,1.73,10.856618,50.164001,691
Latvia,2017,1942594,420421,9,1726.75,LVA,1.7,10.666665,49.286312,692
Latvia,2017,1942594,420421,10,1751.849975585938,LVA,1.73,10.821715,50.002735,693
Latvia,2017,1942594,420421,11,1695.920043945313,LVA,1.67,10.476219,48.406338,694
Latvia,2017,1942594,420421,12,1688.52001953125,LVA,1.67,10.430507,48.195118,695
Latvia,2018,1927588,411957,1,1680.300048828125,LVA,1.67,10.460534,48.945885,696
Latvia,2018,1927588,411957,2,1668.160034179688,LVA,1.66,10.384958,48.592258,697
Latvia,2018,1927588,411957,3,1622.469970703125,LVA,1.61,10.100519,47.261341,698
Latvia,2018,1927588,411957,4,1664.489990234375,LVA,1.66,10.36211,48.485352,699
Latvia,2018,1927588,411957,5,1635.619995117188,LVA,1.63,10.182384,47.64439,700
Latvia,2018,1927588,411957,6,1672.18994140625,LVA,1.67,10.410046,48.709644,701
Latvia,2018,1927588,411957,7,1612.5400390625,LVA,1.62,10.038701,46.972088,702
Latvia,2018,1927588,411957,8,1568.489990234375,LVA,1.58,9.764472,45.688942,703
Latvia,2018,1927588,411957,9,1585.680053710938,LVA,1.6,9.8714876,46.189678,704
